Time,Channel A,Channel B
(ms),(V),(V)

-0.38476658,-0.00079348,-0.00103763
-0.38472658,-0.00726341,-0.00640889
-0.38468658,-0.00360118,0.00787378
-0.38464658,-0.00677511,-0.00115970
-0.38460658,-0.00787378,0.00671407
-0.38456658,-0.00714133,0.00494400
-0.38452658,-0.00488296,0.00164800
-0.38448658,-0.00610370,0.00378430
-0.38444658,-0.00842311,0.00048830
-0.38440658,-0.00726341,0.00164800
-0.38436658,-0.00726341,-0.00280770
-0.38432658,-0.00726341,0.00201422
-0.38428658,-0.00152593,0.00097659
-0.38424658,-0.00408948,0.00048830
-0.38420658,-0.00537126,-0.00219733
-0.38416658,-0.01019318,-0.00030519
-0.38412658,-0.00305185,0.00189215
-0.38408658,-0.00537126,0.00134281
-0.38404658,-0.00537126,0.00543230
-0.38400658,-0.00677511,0.00000000
-0.38396658,-0.00042726,0.00592059
-0.38392658,-0.00561541,0.00085452
-0.38388658,-0.00701926,0.00604267
-0.38384658,-0.00292978,0.00073244
-0.38380658,-0.00305185,-0.00018311
-0.38376658,-0.00787378,-0.00360118
-0.38372658,-0.00317393,-0.00231941
-0.38368658,-0.00573748,0.00354015
-0.38364658,-0.00787378,-0.00170904
-0.38360658,-0.00970489,0.00341807
-0.38356658,-0.01196326,0.00164800
-0.38352658,-0.00433363,0.00189215
-0.38348658,-0.00677511,-0.00140385
-0.38344658,-0.00170904,-0.00219733
-0.38340658,-0.00830104,-0.00152593
-0.38336658,-0.00421155,0.00189215
-0.38332658,-0.00653096,-0.00408948
-0.38328658,-0.00738548,0.00061037
-0.38324658,-0.00512711,0.00097659
-0.38320658,-0.00384533,0.00378430
-0.38316658,-0.00488296,0.00134281
-0.38312658,-0.00280770,0.00848415
-0.38308658,-0.00445570,-0.00244148
-0.38304658,-0.00421155,0.00024415
-0.38300658,-0.00140385,-0.00054933
-0.38296658,-0.00775170,0.00317393
-0.38292658,-0.00726341,0.00555437
-0.38288658,-0.00195319,-0.00256356
-0.38284658,-0.00512711,0.00097659
-0.38280658,-0.00677511,0.00164800
-0.38276658,-0.00128178,0.00439467
-0.38272658,-0.00292978,0.00427259
-0.38268658,-0.00866726,0.00109867
-0.38264658,-0.00396741,-0.00170904
-0.38260658,-0.00445570,-0.00103763
-0.38256658,-0.00384533,-0.00219733
-0.38252658,-0.01092563,-0.00079348
-0.38248658,-0.00903348,0.00097659
-0.38244658,-0.00396741,0.00250252
-0.38240658,-0.00787378,0.00238044
-0.38236658,-0.00372326,0.00390637
-0.38232658,-0.00842311,-0.00054933
-0.38228658,-0.00701926,0.00000000
-0.38224658,-0.00445570,-0.00054933
-0.38220658,-0.00500504,-0.00152593
-0.38216658,-0.00488296,0.00097659
-0.38212658,-0.00396741,0.00250252
-0.38208658,-0.00445570,-0.00115970
-0.38204658,-0.00292978,0.00286874
-0.38200658,-0.00549333,0.00036622
-0.38196658,-0.00610370,0.00097659
-0.38192658,-0.00433363,0.00427259
-0.38188658,-0.00866726,0.00390637
-0.38184658,-0.00866726,0.00366222
-0.38180658,-0.00653096,0.00073244
-0.38176658,-0.00689718,0.00134281
-0.38172658,-0.00360118,0.00201422
-0.38168658,-0.01147496,0.00036622
-0.38164658,-0.00903348,0.00494400
-0.38160658,-0.00585955,-0.00103763
-0.38156658,-0.00970489,-0.00103763
-0.38152658,-0.00866726,0.00744652
-0.38148658,-0.00738548,-0.00152593
-0.38144658,-0.00854518,-0.00231941
-0.38140658,-0.01043733,-0.00140385
-0.38136658,-0.00726341,0.00164800
-0.38132658,-0.00677511,0.00860622
-0.38128658,-0.00207526,0.00073244
-0.38124658,-0.00524918,-0.00067141
-0.38120658,-0.00500504,-0.00268563
-0.38116658,-0.00244148,-0.00140385
-0.38112658,-0.00524918,0.00189215
-0.38108658,-0.00866726,0.00390637
-0.38104658,-0.00433363,0.00354015
-0.38100658,-0.00891141,0.00073244
-0.38096658,-0.00183111,0.00402844
-0.38092658,-0.00598163,-0.00042726
-0.38088658,-0.00042726,0.00427259
-0.38084658,0.00061037,0.00329600
-0.38080658,-0.00677511,0.00146489
-0.38076658,-0.00775170,0.00286874
-0.38072658,-0.00317393,0.00451674
-0.38068658,-0.00805689,-0.00115970
-0.38064658,-0.00408948,0.00329600
-0.38060658,-0.00537126,0.00085452
-0.38056658,-0.00653096,-0.00305185
-0.38052658,-0.00622578,-0.00018311
-0.38048658,-0.00585955,-0.00195319
-0.38044658,-0.00878933,-0.00183111
-0.38040658,-0.00689718,-0.00140385
-0.38036658,-0.00292978,0.00225837
-0.38032658,-0.00512711,-0.00433363
-0.38028658,-0.00091556,0.00378430
-0.38024658,-0.00469985,-0.00323496
-0.38020658,-0.00280770,0.00048830
-0.38016658,-0.00457778,-0.00219733
-0.38012658,-0.00750755,0.00073244
-0.38008658,-0.00842311,-0.00335704
-0.38004658,-0.00335704,0.00012207
-0.38000658,-0.00372326,0.00225837
-0.37996658,-0.00268563,0.00659200
-0.37992658,-0.00610370,-0.00103763
-0.37988658,-0.00585955,0.00024415
-0.37984658,-0.00561541,-0.00207526
-0.37980658,-0.00103763,0.00262459
-0.37976658,-0.00714133,-0.00115970
-0.37972658,-0.00372326,0.00543230
-0.37968658,0.00048830,-0.00500504
-0.37964658,-0.00561541,0.00622578
-0.37960658,-0.00726341,-0.00152593
-0.37956658,-0.00830104,0.00109867
-0.37952658,-0.00445570,0.00134281
-0.37948658,-0.00573748,0.00378430
-0.37944658,-0.00738548,-0.00280770
-0.37940658,-0.00915555,0.00024415
-0.37936658,-0.00653096,0.00000000
-0.37932658,-0.00372326,-0.00610370
-0.37928658,-0.00622578,0.00402844
-0.37924658,-0.00903348,0.00439467
-0.37920658,-0.00305185,0.00378430
-0.37916658,-0.00830104,0.00036622
-0.37912658,-0.00701926,0.00073244
-0.37908658,-0.00891141,-0.00152593
-0.37904658,-0.00488296,0.00012207
-0.37900658,-0.00042726,-0.00457778
-0.37896658,-0.00408948,0.00146489
-0.37892658,-0.00573748,0.00134281
-0.37888658,-0.00500504,-0.00292978
-0.37884658,-0.00714133,0.00085452
-0.37880658,-0.00512711,-0.00091556
-0.37876658,-0.00805689,-0.00445570
-0.37872658,-0.00903348,-0.00030519
-0.37868658,-0.01007111,-0.00170904
-0.37864658,-0.00457778,-0.00091556
-0.37860658,-0.00714133,0.00146489
-0.37856658,-0.00665304,0.00012207
-0.37852658,-0.00805689,0.00415052
-0.37848658,-0.00488296,0.00164800
-0.37844658,-0.00610370,0.00531022
-0.37840658,-0.00042726,0.00415052
-0.37836658,-0.00750755,-0.00030519
-0.37832658,-0.00347911,0.00494400
-0.37828658,-0.00372326,-0.00512711
-0.37824658,-0.00219733,0.00024415
-0.37820658,-0.00805689,-0.00305185
-0.37816658,-0.00866726,0.00012207
-0.37812658,-0.00561541,-0.00219733
-0.37808658,-0.00561541,0.00036622
-0.37804658,-0.00903348,-0.00372326
-0.37800658,-0.00469985,0.00225837
-0.37796658,-0.00421155,0.00634785
-0.37792658,-0.00128178,-0.00170904
-0.37788658,-0.00585955,-0.00018311
-0.37784658,-0.00524918,0.00134281
-0.37780658,-0.00891141,0.00085452
-0.37776658,-0.00854518,0.00201422
-0.37772658,-0.00231941,0.00567644
-0.37768658,-0.00512711,0.00048830
-0.37764658,-0.00360118,-0.00268563
-0.37760658,-0.00561541,0.00274667
-0.37756658,-0.00421155,0.00506607
-0.37752658,-0.00469985,-0.00103763
-0.37748658,-0.00927763,0.00744652
-0.37744658,-0.00488296,-0.00128178
-0.37740658,-0.00775170,0.00073244
-0.37736658,-0.00952178,-0.00305185
-0.37732658,-0.00457778,-0.00042726
-0.37728658,-0.00805689,0.00024415
-0.37724658,-0.00335704,0.00213630
-0.37720658,-0.00585955,-0.00396741
-0.37716658,-0.00817896,0.00579852
-0.37712658,-0.00854518,-0.00170904
-0.37708658,-0.00537126,0.00134281
-0.37704658,-0.00903348,0.00073244
-0.37700658,-0.00305185,0.00329600
-0.37696658,-0.00335704,-0.00360118
-0.37692658,-0.00775170,0.00201422
-0.37688658,-0.00573748,0.00122074
-0.37684658,-0.00701926,-0.00091556
-0.37680658,-0.00634785,0.00122074
-0.37676658,-0.00994903,-0.00054933
