TIME,CH1,CH2
-8.80E-04,-0.01,-0.02
-8.79E-04,-0.03,-0.02
-8.79E-04,0,-0.01
-8.78E-04,-0.01,-0.01
-8.78E-04,-0.02,-0.03
-8.78E-04,-0.03,-0.02
-8.77E-04,-0.01,-0.03
-8.77E-04,-0.01,-0.02
-8.76E-04,-0.03,-0.02
-8.76E-04,-0.01,-0.01
-8.76E-04,-0.01,-0.02
-8.75E-04,0,-0.01
-8.75E-04,-0.03,-0.02
-8.74E-04,-0.01,0.01
-8.74E-04,-0.03,-0.02
-8.74E-04,-0.02,-0.02
-8.73E-04,-0.02,-0.02
-8.73E-04,-0.02,-0.04
-8.72E-04,0,0
-8.72E-04,-0.03,-0.02
-8.72E-04,-0.01,-0.01
-8.71E-04,-0.01,-0.03
-8.71E-04,-0.03,-0.03
-8.70E-04,-0.03,-0.01
-8.70E-04,-0.02,-0.03
-8.70E-04,-0.01,-0.02
-8.69E-04,-0.01,-0.02
-8.69E-04,0,-0.01
-8.68E-04,-0.02,-0.02
-8.68E-04,-0.03,-0.02
-8.68E-04,-0.01,-0.02
-8.67E-04,-0.03,-0.04
-8.67E-04,-0.02,-0.04
-8.66E-04,-0.02,-0.04
-8.66E-04,-0.02,-0.03
-8.66E-04,-0.03,-0.03
-8.65E-04,-0.02,-0.02
-8.65E-04,0,0.01
-8.64E-04,-0.02,-0.01
-8.64E-04,0,-0.01
-8.64E-04,0,-0.01
-8.63E-04,-0.02,-0.03
-8.63E-04,0,-0.01
-8.62E-04,-0.03,-0.01
-8.62E-04,-0.01,0.01
-8.62E-04,-0.02,-0.02
-8.61E-04,-0.01,-0.02
-8.61E-04,0,-0.01
-8.60E-04,-0.03,-0.02
-8.60E-04,-0.02,-0.02
-8.60E-04,-0.04,-0.02
-8.59E-04,-0.01,-0.01
-8.59E-04,-0.01,-0.01
-8.58E-04,-0.01,-0.02
-8.58E-04,-0.01,-0.02
-8.58E-04,-0.04,-0.02
-8.57E-04,-0.02,-0.03
-8.57E-04,-0.01,-0.02
-8.56E-04,-0.01,-0.01
-8.56E-04,-0.03,-0.02
-8.56E-04,0,-0.01
-8.55E-04,-0.02,-0.01
-8.55E-04,-0.03,-0.02
-8.54E-04,-0.01,-0.02
-8.54E-04,-0.01,-0.02
-8.54E-04,-0.02,-0.02
-8.53E-04,-0.03,-0.02
-8.53E-04,-0.01,-0.04
-8.52E-04,-0.02,-0.02
-8.52E-04,-0.01,-0.03
-8.52E-04,-0.01,-0.02
-8.51E-04,-0.01,-0.03
-8.51E-04,-0.03,-0.04
-8.50E-04,0,-0.02
-8.50E-04,0,-0.04
-8.50E-04,-0.01,-0.04
-8.49E-04,0,0
-8.49E-04,-0.02,-0.02
-8.48E-04,-0.01,-0.02
-8.48E-04,-0.01,-0.01
-8.48E-04,-0.01,-0.01
-8.47E-04,0,0
-8.47E-04,-0.03,-0.02
-8.46E-04,-0.03,-0.01
-8.46E-04,0,-0.02
-8.46E-04,-0.03,-0.03
-8.45E-04,-0.02,-0.02
-8.45E-04,0,-0.01
-8.44E-04,-0.02,-0.02
-8.44E-04,-0.02,-0.02
-8.44E-04,-0.01,-0.01
-8.43E-04,-0.01,-0.03
-8.43E-04,-0.02,-0.02
-8.42E-04,-0.01,-0.02
-8.42E-04,-0.01,-0.03
-8.42E-04,-0.02,-0.03
-8.41E-04,-0.01,-0.02
-8.41E-04,0,-0.02
-8.40E-04,-0.02,-0.02
-8.40E-04,-0.03,-0.02
-8.40E-04,-0.04,-0.01
-8.39E-04,-0.02,-0.01
-8.39E-04,-0.01,0
-8.38E-04,-0.01,-0.02
-8.38E-04,-0.02,-0.02
-8.38E-04,-0.03,0
-8.37E-04,-0.01,-0.02
-8.37E-04,0,-0.01
-8.36E-04,-0.01,-0.01
-8.36E-04,-0.02,-0.02
-8.36E-04,-0.01,0
-8.35E-04,-0.01,-0.04
-8.35E-04,-0.01,0
-8.34E-04,-0.02,-0.04
-8.34E-04,-0.01,-0.01
-8.34E-04,-0.01,-0.01
-8.33E-04,-0.04,-0.02
-8.33E-04,0.01,-0.02
-8.32E-04,-0.02,-0.03
-8.32E-04,-0.01,-0.02
-8.32E-04,-0.03,-0.01
-8.31E-04,-0.02,-0.03
-8.31E-04,-0.01,-0.02
-8.30E-04,-0.02,-0.01
-8.30E-04,-0.01,-0.02
-8.30E-04,0,-0.03
-8.29E-04,-0.01,-0.02
-8.29E-04,-0.01,-0.01
-8.28E-04,-0.02,0
-8.28E-04,-0.01,-0.01
-8.28E-04,-0.01,-0.01
-8.27E-04,-0.02,-0.02
-8.27E-04,-0.01,-0.04
-8.26E-04,-0.02,-0.01
-8.26E-04,-0.04,-0.02
-8.26E-04,-0.03,-0.02
-8.25E-04,-0.01,-0.01
-8.25E-04,-0.03,-0.03
-8.24E-04,0,-0.01
-8.24E-04,-0.03,-0.03
-8.24E-04,-0.02,-0.02
-8.23E-04,0.01,-0.02
-8.23E-04,-0.02,-0.02
-8.22E-04,-0.02,0
-8.22E-04,-0.01,-0.03
-8.22E-04,-0.01,-0.01
-8.21E-04,-0.02,-0.01
-8.21E-04,0,-0.02
-8.20E-04,-0.02,-0.02
-8.20E-04,-0.02,-0.02
-8.20E-04,-0.02,-0.03
-8.19E-04,-0.02,-0.01
-8.19E-04,-0.03,-0.02
-8.18E-04,-0.01,-0.02
-8.18E-04,-0.02,-0.02
-8.18E-04,-0.02,-0.02
-8.17E-04,-0.03,-0.03
-8.17E-04,-0.02,-0.01
-8.16E-04,-0.01,-0.03
-8.16E-04,-0.02,0.01
-8.16E-04,-0.02,-0.02
-8.15E-04,-0.02,-0.03
-8.15E-04,0.01,-0.02
-8.14E-04,-0.02,-0.01
-8.14E-04,-0.01,0
-8.14E-04,0,-0.01
-8.13E-04,-0.02,0
-8.13E-04,0,0.01
-8.12E-04,-0.01,-0.01
-8.12E-04,-0.03,-0.01
-8.12E-04,-0.03,-0.03
-8.11E-04,-0.01,-0.01
-8.11E-04,-0.03,-0.02
-8.10E-04,-0.03,-0.03
-8.10E-04,-0.03,-0.04
-8.10E-04,0,-0.01
-8.09E-04,-0.04,-0.03
-8.09E-04,0,0
-8.08E-04,-0.01,-0.01
-8.08E-04,-0.02,-0.03
-8.08E-04,0,0.01
-8.07E-04,-0.02,-0.03
-8.07E-04,-0.02,-0.03
-8.06E-04,-0.02,-0.01
-8.06E-04,-0.03,-0.02
-8.06E-04,-0.02,-0.03
-8.05E-04,-0.01,-0.02
-8.05E-04,0,-0.03
-8.04E-04,-0.01,-0.03
-8.04E-04,-0.01,-0.02
-8.04E-04,-0.02,-0.02
-8.03E-04,-0.02,-0.01
-8.03E-04,-0.03,-0.02
-8.02E-04,-0.02,-0.02
-8.02E-04,-0.01,-0.03
-8.02E-04,-0.02,-0.02
-8.01E-04,-0.03,-0.01
-8.01E-04,-0.02,-0.03
-8.00E-04,-0.02,-0.01
-8.00E-04,-0.02,-0.03
-8.00E-04,-0.02,-0.02
-7.99E-04,0,-0.01
-7.99E-04,-0.02,-0.02
-7.98E-04,-0.03,-0.02
-7.98E-04,-0.02,-0.01
-7.98E-04,-0.03,-0.03
-7.97E-04,-0.02,-0.01
-7.97E-04,-0.02,-0.03
-7.96E-04,0,-0.03
-7.96E-04,-0.01,-0.03
-7.96E-04,-0.03,-0.02
-7.95E-04,0,-0.01
-7.95E-04,-0.02,-0.02
-7.94E-04,-0.01,-0.01
-7.94E-04,-0.03,-0.02
-7.94E-04,-0.01,-0.03
-7.93E-04,-0.01,0.01
-7.93E-04,-0.02,-0.02
-7.92E-04,0,-0.01
-7.92E-04,-0.02,-0.01
-7.92E-04,-0.01,-0.02
-7.91E-04,-0.02,-0.03
-7.91E-04,-0.02,-0.01
-7.90E-04,-0.01,-0.01
-7.90E-04,-0.01,-0.01
-7.90E-04,-0.01,0.01
-7.89E-04,-0.03,-0.02
-7.89E-04,-0.01,0
-7.88E-04,-0.02,-0.03
-7.88E-04,0,-0.01
-7.88E-04,0,-0.01
-7.87E-04,-0.01,-0.01
-7.87E-04,0,-0.02
-7.86E-04,-0.01,-0.02
-7.86E-04,-0.03,-0.02
-7.86E-04,-0.02,-0.02
-7.85E-04,-0.03,-0.03
-7.85E-04,-0.02,0
-7.84E-04,-0.03,-0.02
-7.84E-04,-0.02,-0.02
-7.84E-04,-0.02,-0.02
-7.83E-04,-0.02,-0.01
-7.83E-04,-0.02,-0.01
-7.82E-04,-0.03,-0.03
-7.82E-04,-0.01,-0.02
-7.82E-04,-0.02,-0.03
-7.81E-04,-0.02,-0.02
-7.81E-04,-0.01,-0.02
-7.80E-04,-0.01,-0.01
-7.80E-04,-0.01,-0.01
-7.80E-04,-0.01,-0.02
-7.79E-04,0,0.01
-7.79E-04,-0.02,-0.02
-7.78E-04,-0.03,-0.02
-7.78E-04,-0.03,-0.02
-7.78E-04,-0.01,-0.01
-7.77E-04,-0.01,-0.02
-7.77E-04,-0.04,-0.02
-7.76E-04,0,-0.03
-7.76E-04,0,-0.01
-7.76E-04,-0.01,-0.03
-7.75E-04,-0.01,-0.02
-7.75E-04,-0.02,-0.03
-7.74E-04,-0.01,-0.03
-7.74E-04,-0.02,-0.03
-7.74E-04,0,-0.01
-7.73E-04,-0.02,-0.03
-7.73E-04,-0.02,-0.04
-7.72E-04,-0.04,-0.03
-7.72E-04,-0.02,-0.03
-7.72E-04,-0.02,-0.02
-7.71E-04,0.01,-0.01
-7.71E-04,-0.01,-0.02
-7.70E-04,-0.01,-0.02
-7.70E-04,-0.01,0
-7.70E-04,-0.02,-0.02
-7.69E-04,-0.03,-0.02
-7.69E-04,-0.02,-0.02
-7.68E-04,-0.02,-0.03
-7.68E-04,-0.04,-0.03
-7.68E-04,-0.02,-0.02
-7.67E-04,-0.02,-0.03
-7.67E-04,-0.01,-0.02
-7.66E-04,-0.03,0
-7.66E-04,-0.03,-0.01
-7.66E-04,-0.02,-0.01
-7.65E-04,-0.03,-0.01
-7.65E-04,-0.01,0
-7.64E-04,-0.01,-0.01
-7.64E-04,-0.01,-0.01
-7.64E-04,-0.02,-0.01
-7.63E-04,0,-0.01
-7.63E-04,-0.01,0
-7.62E-04,-0.01,-0.02
-7.62E-04,-0.03,-0.03
-7.62E-04,-0.03,-0.02
-7.61E-04,-0.03,-0.02
-7.61E-04,-0.03,-0.06
-7.60E-04,-0.02,-0.02
-7.60E-04,-0.04,-0.04
-7.60E-04,-0.03,-0.04
-7.59E-04,-0.02,-0.02
-7.59E-04,-0.04,-0.03
-7.58E-04,-0.01,0
-7.58E-04,-0.02,-0.01
-7.58E-04,0,-0.01
-7.57E-04,-0.01,-0.02
-7.57E-04,-0.01,-0.02
-7.56E-04,-0.02,-0.02
-7.56E-04,-0.03,-0.02
-7.56E-04,-0.01,-0.01
-7.55E-04,-0.02,-0.03
-7.55E-04,0,-0.01
-7.54E-04,-0.01,-0.02
-7.54E-04,-0.02,-0.02
-7.54E-04,0.01,-0.03
-7.53E-04,0,-0.01
-7.53E-04,0,-0.02
-7.52E-04,0,-0.03
-7.52E-04,-0.01,-0.02
-7.52E-04,-0.02,-0.05
-7.51E-04,-0.02,-0.02
-7.51E-04,-0.01,-0.02
-7.50E-04,-0.04,-0.03
-7.50E-04,-0.01,-0.02
-7.50E-04,-0.02,-0.03
-7.49E-04,-0.01,-0.01
-7.49E-04,-0.01,-0.01
-7.48E-04,-0.02,-0.03
-7.48E-04,-0.02,-0.01
-7.48E-04,-0.03,-0.03
-7.47E-04,-0.01,-0.01
-7.47E-04,-0.01,-0.03
-7.46E-04,-0.01,-0.02
-7.46E-04,-0.02,-0.01
-7.46E-04,-0.02,-0.01
-7.45E-04,-0.04,-0.02
-7.45E-04,-0.02,-0.01
-7.44E-04,-0.04,-0.03
-7.44E-04,-0.02,-0.01
-7.44E-04,-0.02,-0.02
-7.43E-04,-0.02,-0.02
-7.43E-04,-0.01,-0.01
-7.42E-04,-0.02,-0.02
-7.42E-04,-0.01,-0.02
-7.42E-04,-0.02,-0.01
-7.41E-04,-0.02,-0.02
-7.41E-04,-0.01,-0.02
-7.40E-04,-0.01,-0.01
-7.40E-04,-0.02,-0.02
-7.40E-04,0,-0.01
-7.39E-04,-0.02,-0.01
-7.39E-04,-0.02,-0.01
-7.38E-04,0,-0.01
-7.38E-04,-0.02,-0.02
-7.38E-04,-0.01,-0.01
-7.37E-04,-0.02,-0.03
-7.37E-04,-0.02,0
-7.36E-04,-0.02,-0.02
-7.36E-04,-0.02,-0.04
-7.36E-04,-0.01,-0.01
-7.35E-04,-0.03,-0.03
-7.35E-04,-0.02,-0.02
-7.34E-04,-0.02,-0.02
-7.34E-04,-0.03,-0.05
-7.34E-04,-0.02,-0.01
-7.33E-04,-0.01,-0.01
-7.33E-04,-0.02,-0.02
-7.32E-04,-0.02,-0.03
-7.32E-04,-0.04,-0.02
-7.32E-04,-0.01,-0.03
-7.31E-04,-0.01,-0.01
-7.31E-04,-0.04,-0.02
-7.30E-04,-0.02,0.01
-7.30E-04,-0.02,-0.01
-7.30E-04,-0.01,0
-7.29E-04,0,0
-7.29E-04,-0.01,-0.02
-7.28E-04,-0.03,-0.02
-7.28E-04,-0.04,-0.02
-7.28E-04,-0.02,-0.02
-7.27E-04,0,-0.01
-7.27E-04,-0.03,-0.03
-7.26E-04,-0.02,-0.01
-7.26E-04,-0.03,-0.02
-7.26E-04,-0.04,-0.04
-7.25E-04,-0.01,-0.02
-7.25E-04,-0.01,-0.01
-7.24E-04,-0.02,-0.01
-7.24E-04,-0.02,-0.02
-7.24E-04,-0.02,-0.03
-7.23E-04,-0.02,-0.03
-7.23E-04,-0.01,-0.01
-7.22E-04,-0.01,-0.03
-7.22E-04,-0.01,-0.01
-7.22E-04,-0.01,-0.01
-7.21E-04,-0.01,-0.01
-7.21E-04,0,-0.02
-7.20E-04,-0.02,-0.03
-7.20E-04,-0.01,-0.02
-7.20E-04,-0.02,-0.01
-7.19E-04,-0.02,-0.02
-7.19E-04,-0.01,-0.01
-7.18E-04,-0.01,-0.02
-7.18E-04,-0.02,-0.01
-7.18E-04,-0.01,-0.02
-7.17E-04,-0.01,-0.02
-7.17E-04,0,-0.01
-7.16E-04,-0.02,0
-7.16E-04,-0.01,-0.02
-7.16E-04,-0.01,-0.02
-7.15E-04,-0.03,0
-7.15E-04,-0.01,0.01
-7.14E-04,-0.03,-0.01
-7.14E-04,-0.01,-0.03
-7.14E-04,-0.02,0
-7.13E-04,-0.02,-0.01
-7.13E-04,-0.01,-0.02
-7.12E-04,-0.01,-0.01
-7.12E-04,-0.02,-0.03
-7.12E-04,-0.01,-0.01
-7.11E-04,-0.01,-0.04
-7.11E-04,-0.02,-0.01
-7.10E-04,-0.02,-0.03
-7.10E-04,-0.02,-0.01
-7.10E-04,-0.01,-0.01
-7.09E-04,-0.02,-0.04
-7.09E-04,0,-0.01
-7.08E-04,-0.03,-0.03
-7.08E-04,-0.02,-0.01
-7.08E-04,-0.02,-0.03
-7.07E-04,-0.01,-0.02
-7.07E-04,-0.01,0
-7.06E-04,-0.01,-0.01
-7.06E-04,-0.02,0
-7.06E-04,-0.02,-0.01
-7.05E-04,-0.01,-0.02
-7.05E-04,-0.02,-0.01
-7.04E-04,-0.01,-0.02
-7.04E-04,0,-0.01
-7.04E-04,-0.01,-0.02
-7.03E-04,-0.02,-0.02
-7.03E-04,-0.02,-0.03
-7.02E-04,0,-0.02
-7.02E-04,-0.02,-0.01
-7.02E-04,-0.02,-0.02
-7.01E-04,-0.03,-0.01
-7.01E-04,-0.01,-0.03
-7.00E-04,-0.03,-0.02
-7.00E-04,-0.01,-0.01
-7.00E-04,-0.03,-0.03
-6.99E-04,-0.02,-0.02
-6.99E-04,-0.03,-0.02
-6.98E-04,0,-0.02
-6.98E-04,-0.02,-0.02
-6.98E-04,-0.02,-0.01
-6.97E-04,-0.01,-0.01
-6.97E-04,-0.01,-0.02
-6.96E-04,-0.01,-0.02
-6.96E-04,-0.01,0
-6.96E-04,-0.01,-0.01
-6.95E-04,-0.02,-0.02
-6.95E-04,-0.01,-0.04
-6.94E-04,-0.02,-0.02
-6.94E-04,-0.03,-0.02
-6.94E-04,-0.01,-0.02
-6.93E-04,-0.02,-0.03
-6.93E-04,-0.02,-0.02
-6.92E-04,-0.03,-0.02
-6.92E-04,-0.01,-0.02
-6.92E-04,0,-0.03
-6.91E-04,-0.01,-0.03
-6.91E-04,0,-0.02
-6.90E-04,0.01,-0.02
-6.90E-04,-0.03,-0.04
-6.90E-04,0.01,0
-6.89E-04,-0.03,-0.01
-6.89E-04,-0.01,-0.01
-6.88E-04,-0.03,-0.03
-6.88E-04,-0.03,-0.03
-6.88E-04,0,-0.02
-6.87E-04,-0.02,-0.01
-6.87E-04,-0.03,-0.01
-6.86E-04,-0.02,-0.02
-6.86E-04,-0.03,-0.02
-6.86E-04,-0.03,-0.04
-6.85E-04,-0.02,-0.01
-6.85E-04,-0.01,-0.02
-6.84E-04,-0.02,-0.03
-6.84E-04,-0.03,-0.02
-6.84E-04,0.01,-0.03
-6.83E-04,-0.02,-0.02
-6.83E-04,-0.02,-0.02
-6.82E-04,-0.02,-0.03
-6.82E-04,-0.01,-0.01
-6.82E-04,-0.01,0
-6.81E-04,-0.02,-0.01
-6.81E-04,0,-0.01
-6.80E-04,-0.02,0
-6.80E-04,-0.03,-0.02
-6.80E-04,-0.04,-0.02
-6.79E-04,-0.02,-0.02
-6.79E-04,-0.02,-0.01
-6.78E-04,-0.01,-0.03
-6.78E-04,-0.02,-0.02
-6.78E-04,-0.02,-0.01
-6.77E-04,-0.02,-0.02
-6.77E-04,0,-0.02
-6.76E-04,-0.02,-0.02
-6.76E-04,-0.03,-0.01
-6.76E-04,-0.02,-0.02
-6.75E-04,-0.03,-0.02
-6.75E-04,-0.02,-0.01
-6.74E-04,-0.03,-0.02
-6.74E-04,-0.01,-0.01
-6.74E-04,-0.01,-0.03
-6.73E-04,-0.02,-0.02
-6.73E-04,-0.01,-0.01
-6.72E-04,-0.01,-0.02
-6.72E-04,0,-0.01
-6.72E-04,-0.01,-0.02
-6.71E-04,-0.01,-0.01
-6.71E-04,-0.01,-0.01
-6.70E-04,-0.02,0.01
-6.70E-04,0,-0.02
-6.70E-04,-0.01,-0.01
-6.69E-04,0,-0.03
-6.69E-04,-0.03,-0.03
-6.68E-04,-0.02,-0.01
-6.68E-04,-0.03,-0.03
-6.68E-04,-0.02,-0.01
-6.67E-04,-0.02,-0.02
-6.67E-04,-0.03,-0.03
-6.66E-04,-0.01,-0.01
-6.66E-04,-0.02,-0.01
-6.66E-04,-0.01,-0.01
-6.65E-04,-0.02,-0.02
-6.65E-04,-0.02,-0.02
-6.64E-04,-0.01,-0.02
-6.64E-04,-0.01,-0.03
-6.64E-04,-0.02,-0.02
-6.63E-04,-0.01,-0.01
-6.63E-04,-0.02,-0.01
-6.62E-04,-0.02,-0.01
-6.62E-04,-0.02,-0.01
-6.62E-04,-0.01,-0.02
-6.61E-04,-0.03,-0.02
-6.61E-04,-0.01,-0.01
-6.60E-04,-0.01,-0.02
-6.60E-04,0,-0.01
-6.60E-04,-0.02,-0.02
-6.59E-04,-0.01,-0.03
-6.59E-04,-0.02,-0.01
-6.58E-04,-0.01,-0.03
-6.58E-04,0,-0.03
-6.58E-04,-0.02,-0.03
-6.57E-04,-0.01,-0.01
-6.57E-04,-0.03,-0.03
-6.56E-04,-0.03,-0.03
-6.56E-04,-0.02,-0.01
-6.56E-04,-0.01,-0.03
-6.55E-04,0,-0.01
-6.55E-04,-0.02,-0.02
-6.54E-04,-0.02,-0.01
-6.54E-04,-0.02,0
-6.54E-04,-0.01,-0.02
-6.53E-04,-0.02,-0.03
-6.53E-04,-0.03,-0.02
-6.52E-04,-0.03,-0.03
-6.52E-04,-0.02,-0.01
-6.52E-04,-0.03,-0.03
-6.51E-04,0,-0.02
-6.51E-04,-0.02,-0.02
-6.50E-04,-0.02,-0.03
-6.50E-04,-0.02,-0.01
-6.50E-04,-0.01,-0.01
-6.49E-04,-0.03,-0.02
-6.49E-04,-0.02,-0.01
-6.48E-04,-0.02,-0.01
-6.48E-04,-0.02,-0.01
-6.48E-04,-0.01,0.01
-6.47E-04,-0.01,-0.01
-6.47E-04,0,0.01
-6.46E-04,-0.02,-0.01
-6.46E-04,0,-0.02
-6.46E-04,-0.01,-0.01
-6.45E-04,-0.02,-0.02
-6.45E-04,-0.03,-0.02
-6.44E-04,-0.02,-0.02
-6.44E-04,-0.04,-0.02
-6.44E-04,0,-0.01
-6.43E-04,-0.03,-0.02
-6.43E-04,-0.01,-0.01
-6.42E-04,-0.01,-0.02
-6.42E-04,-0.02,-0.01
-6.42E-04,-0.02,-0.01
-6.41E-04,-0.01,-0.01
-6.41E-04,-0.03,-0.03
-6.40E-04,-0.01,0
-6.40E-04,-0.03,-0.03
-6.40E-04,-0.02,-0.02
-6.39E-04,-0.01,-0.01
-6.39E-04,-0.03,-0.01
-6.38E-04,0,0.01
-6.38E-04,0,-0.04
-6.38E-04,-0.01,-0.03
-6.37E-04,-0.01,-0.02
-6.37E-04,-0.03,-0.02
-6.36E-04,0,0
-6.36E-04,-0.01,-0.02
-6.36E-04,-0.01,-0.02
-6.35E-04,-0.01,-0.02
-6.35E-04,-0.03,-0.01
-6.34E-04,0,-0.02
-6.34E-04,0,-0.03
-6.34E-04,-0.01,-0.03
-6.33E-04,-0.01,-0.02
-6.33E-04,-0.01,-0.01
-6.32E-04,0,-0.03
-6.32E-04,-0.02,-0.03
-6.32E-04,-0.02,-0.01
-6.31E-04,0,-0.01
-6.31E-04,-0.01,0
-6.30E-04,-0.02,-0.03
-6.30E-04,0.01,-0.02
-6.30E-04,-0.02,-0.02
-6.29E-04,-0.03,-0.02
-6.29E-04,-0.02,-0.01
-6.28E-04,-0.02,-0.03
-6.28E-04,0,-0.02
-6.28E-04,-0.02,-0.02
-6.27E-04,0,-0.03
-6.27E-04,-0.03,-0.03
-6.26E-04,-0.02,-0.03
-6.26E-04,-0.01,-0.03
-6.26E-04,-0.03,-0.03
-6.25E-04,-0.01,-0.02
-6.25E-04,-0.02,0
-6.24E-04,-0.01,-0.03
-6.24E-04,0,-0.03
-6.24E-04,-0.02,-0.01
-6.23E-04,-0.01,-0.02
-6.23E-04,0,0
-6.22E-04,-0.03,-0.02
-6.22E-04,-0.02,-0.01
-6.22E-04,-0.01,-0.01
-6.21E-04,-0.02,-0.02
-6.21E-04,-0.01,0.01
-6.20E-04,-0.01,-0.01
-6.20E-04,-0.02,-0.03
-6.20E-04,-0.03,-0.01
-6.19E-04,-0.01,-0.02
-6.19E-04,-0.01,-0.02
-6.18E-04,-0.02,-0.02
-6.18E-04,-0.02,-0.03
-6.18E-04,-0.03,-0.02
-6.17E-04,-0.02,-0.03
-6.17E-04,-0.03,-0.02
-6.16E-04,-0.03,-0.01
-6.16E-04,-0.01,-0.01
-6.16E-04,-0.01,-0.03
-6.15E-04,-0.01,-0.01
-6.15E-04,-0.02,0
-6.14E-04,-0.01,-0.02
-6.14E-04,-0.02,-0.02
-6.14E-04,-0.03,-0.02
-6.13E-04,-0.02,-0.02
-6.13E-04,-0.03,-0.03
-6.12E-04,0,0
-6.12E-04,-0.02,-0.03
-6.12E-04,-0.01,-0.02
-6.11E-04,0,-0.01
-6.11E-04,-0.02,-0.03
-6.10E-04,-0.02,-0.03
-6.10E-04,-0.02,-0.02
-6.10E-04,-0.03,-0.03
-6.09E-04,-0.03,-0.04
-6.09E-04,-0.01,-0.02
-6.08E-04,-0.02,-0.03
-6.08E-04,-0.03,-0.02
-6.08E-04,0,-0.01
-6.07E-04,-0.02,-0.02
-6.07E-04,-0.01,-0.02
-6.06E-04,-0.01,-0.01
-6.06E-04,-0.02,-0.01
-6.06E-04,0,-0.01
-6.05E-04,-0.02,-0.02
-6.05E-04,-0.01,-0.03
-6.04E-04,-0.01,-0.02
-6.04E-04,-0.02,-0.02
-6.04E-04,-0.02,-0.04
-6.03E-04,-0.02,-0.04
-6.03E-04,-0.01,-0.01
-6.02E-04,-0.02,-0.02
-6.02E-04,-0.02,-0.02
-6.02E-04,-0.01,0
-6.01E-04,-0.03,-0.03
-6.01E-04,-0.02,-0.02
-6.00E-04,-0.01,-0.02
-6.00E-04,-0.02,-0.02
-6.00E-04,-0.02,-0.01
-5.99E-04,-0.01,-0.01
-5.99E-04,0,-0.02
-5.98E-04,-0.01,0
-5.98E-04,-0.01,0
-5.98E-04,0,-0.02
-5.97E-04,-0.02,-0.01
-5.97E-04,-0.01,-0.02
-5.96E-04,0,-0.01
-5.96E-04,-0.01,0
-5.96E-04,-0.02,-0.02
-5.95E-04,-0.02,-0.03
-5.95E-04,-0.01,-0.02
-5.94E-04,-0.02,-0.03
-5.94E-04,-0.02,-0.02
-5.94E-04,-0.03,-0.04
-5.93E-04,-0.02,0
-5.93E-04,-0.02,-0.03
-5.92E-04,0,-0.01
-5.92E-04,-0.01,-0.02
-5.92E-04,-0.02,-0.03
-5.91E-04,0,0.01
-5.91E-04,-0.01,-0.02
-5.90E-04,-0.02,-0.02
-5.90E-04,-0.02,0.01
-5.90E-04,-0.02,-0.01
-5.89E-04,0,-0.02
-5.89E-04,-0.02,-0.02
-5.88E-04,-0.02,-0.02
-5.88E-04,-0.03,-0.02
-5.88E-04,-0.01,-0.02
-5.87E-04,-0.03,-0.03
-5.87E-04,-0.01,-0.01
-5.86E-04,-0.01,-0.02
-5.86E-04,-0.01,-0.02
-5.86E-04,-0.01,-0.01
-5.85E-04,-0.01,-0.01
-5.85E-04,-0.02,-0.01
-5.84E-04,-0.03,-0.02
-5.84E-04,-0.02,-0.02
-5.84E-04,-0.01,-0.02
-5.83E-04,-0.01,0
-5.83E-04,-0.02,0
-5.82E-04,-0.02,-0.03
-5.82E-04,-0.01,-0.02
-5.82E-04,-0.02,0.01
-5.81E-04,-0.02,-0.02
-5.81E-04,-0.01,-0.02
-5.80E-04,-0.03,-0.01
-5.80E-04,-0.02,-0.01
-5.80E-04,-0.02,-0.02
-5.79E-04,-0.01,-0.04
-5.79E-04,-0.02,-0.03
-5.78E-04,-0.01,-0.02
-5.78E-04,-0.02,-0.03
-5.78E-04,-0.01,-0.03
-5.77E-04,-0.02,-0.02
-5.77E-04,-0.02,-0.03
-5.76E-04,-0.01,-0.02
-5.76E-04,0,-0.02
-5.76E-04,0,0
-5.75E-04,0,-0.01
-5.75E-04,-0.02,-0.01
-5.74E-04,-0.04,-0.01
-5.74E-04,-0.02,-0.02
-5.74E-04,-0.02,-0.01
-5.73E-04,-0.01,-0.02
-5.73E-04,-0.02,-0.03
-5.72E-04,-0.03,-0.02
-5.72E-04,-0.02,-0.02
-5.72E-04,-0.02,-0.01
-5.71E-04,-0.03,-0.02
-5.71E-04,-0.03,-0.03
-5.70E-04,-0.01,0
-5.70E-04,-0.03,-0.02
-5.70E-04,-0.03,-0.02
-5.69E-04,-0.01,-0.03
-5.69E-04,-0.03,-0.02
-5.68E-04,-0.02,-0.02
-5.68E-04,-0.03,-0.02
-5.68E-04,-0.01,-0.01
-5.67E-04,-0.02,-0.02
-5.67E-04,-0.01,-0.02
-5.66E-04,-0.01,-0.02
-5.66E-04,-0.02,-0.02
-5.66E-04,-0.03,-0.01
-5.65E-04,-0.01,-0.01
-5.65E-04,-0.03,-0.02
-5.64E-04,0,-0.01
-5.64E-04,-0.01,-0.01
-5.64E-04,-0.03,-0.03
-5.63E-04,-0.01,-0.02
-5.63E-04,-0.01,-0.01
-5.62E-04,-0.02,-0.02
-5.62E-04,0,-0.02
-5.62E-04,-0.03,-0.04
-5.61E-04,-0.02,-0.01
-5.61E-04,-0.02,-0.01
-5.60E-04,-0.03,-0.03
-5.60E-04,-0.01,-0.02
-5.60E-04,-0.04,-0.03
-5.59E-04,-0.01,-0.03
